run_id,agency_name,domain,web_project_url,web_project_name,nexo_project_id,nexo_project_name,match_score,match_class,matched_on_agency,matched_on_project_name,matched_on_district,matched_on_address,matched_on_coordinates,matched_on_slug,justification,requires_human_review,reviewed_status,reviewed_by,reviewed_at
webs_propias_phase6_2026-06-14T20-43-40-390Z,ENACORP,enacorp.pe,https://enacorp.pe/proyecto/valles-de-lurin,Proyecto Valles de Lurín,4022,VALLES DE LURÍN 2,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PROYEC INMOBILIARIA,proyec.com.pe,https://www.proyec.com.pe/proyecto/patriotas,Departamentos en San Miguel,2894,PATRIOTAS SAN MIGUEL,63.33,match_low,true,false,false,true,false,true,score=63.33 | agency=1 | project=0.67 | district=0 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PROYEC INMOBILIARIA,proyec.com.pe,https://www.proyec.com.pe/proyecto/capri,Capri,3746,CAPRI Santa Catalina,77.07,match_medium,true,true,true,false,false,true,score=77.07 | agency=1 | project=1 | district=1 | address=0.14 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,FRANCA INMOBILIARIA,francainmobiliaria.pe,https://francainmobiliaria.pe/proyectos/preston,Preston – Franca,3530,Preston,65.18,match_low,true,true,false,false,false,true,score=65.18 | agency=1 | project=1 | district=0.35 | address=0 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,FRANCA INMOBILIARIA,francainmobiliaria.pe,https://francainmobiliaria.pe/proyectos/atahualpa,Atahualpa 448 – Franca,3528,Atahualpa 448,67.76,match_low,true,true,false,false,false,true,score=67.76 | agency=1 | project=1 | district=0.18 | address=0.33 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MAXX GRUPO INMOBILIARIO,grupomaxx.pe,https://grupomaxx.pe/proyectos/palace-700-residencial,Palace 700 Residencial,,PRADA,47.69,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: PRADA; score=47.69 | agency=1 | project=0.17 | district=1 | address=0.4 | coords=0 | slug=0.17,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MAXX GRUPO INMOBILIARIO,grupomaxx.pe,https://grupomaxx.pe/proyectos/beyond-residencial,Beyond Residencial,3589,BEYOND,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ESPARQ EOM,esparq.com,https://eomgrupo.com/proyectos-filtro.php?codigod=001,EOM GRUPO,,Hometown Condominio,32.29,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Hometown Condominio; score=32.29 | agency=1 | project=0.15 | district=0.31 | address=0.14 | coords=0 | slug=0.12,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ESPARQ EOM,esparq.com,https://eomgrupo.com/proyectos-filtro.php?codigod=002,EOM GRUPO,,ESPARQ 170,31.11,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: ESPARQ 170; score=31.11 | agency=1 | project=0.09 | district=0.13 | address=0.33 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CHECOR INMOBILIARIA,checor.com,https://checor.com/proyecto/los-cerezos,Los cerezos,3849,Los Cerezos,82.5,match_medium,true,true,true,false,false,true,score=82.5 | agency=1 | project=1 | district=1 | address=0.5 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CHECOR INMOBILIARIA,checor.com,https://checor.com/proyecto/porta-360,Porta 360,,Checor,42.76,unmatched_web,true,false,false,true,false,true,Sin score suficiente contra mejor candidato Nexo: Checor; score=42.76 | agency=1 | project=0 | district=0.18 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ANDIAMO,andiamo.com.pe,https://www.andiamo.com.pe/proyectos-en-venta/vertice-chorrillos,Vértice – Chorrillos,3965,Vértice,82.39,match_medium,true,true,false,true,true,true,score=82.39 | agency=1 | project=1 | district=0.28 | address=0.75 | coords=0.7 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ANDIAMO,andiamo.com.pe,https://www.andiamo.com.pe/proyectos-en-venta/proyecto-oficinas,Andiamo Inmobiliaria,,Condominio La Riaza,34.72,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Condominio La Riaza; score=34.72 | agency=1 | project=0.23 | district=0.23 | address=0.14 | coords=0 | slug=0.23,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Mohëm Inmobiliaria,fcmconstrucciones.pe,https://mohem.pe/vende-tu-propiedad,Mohëm,,ALMENDRA,39.79,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: ALMENDRA; score=39.79 | agency=1 | project=0.12 | district=1 | address=0 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DITRENZZO,ditrenzzo.com,https://www.ditrenzzo.com/proyecto/inca-ripac,"Proyecto Inca Rípac: Jesús María Depas de 1, 2 y 3 ambientes",3902,INCA RÍPAC,76.16,match_medium,true,true,true,false,false,true,score=76.16 | agency=1 | project=1 | district=1 | address=0.08 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DITRENZZO,ditrenzzo.com,https://www.ditrenzzo.com/proyecto/sanchez-cerro-1915,"Depas de 1, 2 y 3 dorms",,Huáscar 21,43.42,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Huáscar 21; score=43.42 | agency=1 | project=0.15 | district=1 | address=0.14 | coords=0 | slug=0.26,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ASTER HOMES,aster-homes.com,https://www.asterhomes.com.pe/proyectos/lanzamiento,Proyectos,,ASTER REDUCTO,36.06,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: ASTER REDUCTO; score=36.06 | agency=1 | project=0 | district=1 | address=0 | coords=0 | slug=0.21,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ASTER HOMES,aster-homes.com,https://www.asterhomes.com.pe/proyecto-reducto,Proyecto Reducto,3391,ASTER REDUCTO,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,IN URBAN,inurban.pe,https://inurban.pe/adquiere-un-departamento-seguro,InUrban Norte,,RESIDENCIAL VILLA FATIMA,41,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: RESIDENCIAL VILLA FATIMA; score=41 | agency=1 | project=0.15 | district=1 | address=0 | coords=0 | slug=0.13,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,IN URBAN,inurban.pe,https://inurban.pe/https-inurban-pe-multifamiliares-departamentos-residencial-los-saucos-recaudadores-32,InUrban Norte,,RESIDENCIAL VILLA FATIMA,42.03,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: RESIDENCIAL VILLA FATIMA; score=42.03 | agency=1 | project=0.15 | district=1 | address=0 | coords=0 | slug=0.33,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INFINITY GROUP,infinitygroup.pe,https://infinitygroup.pe/proyectos-entregados,Proyectos entregados,,La Rosa Park,40,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: La Rosa Park; score=40 | agency=1 | project=0.09 | district=1 | address=0.07 | coords=0 | slug=0.13,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INFINITY GROUP,infinitygroup.pe,https://infinitygroup.pe/proyecto?url=centriko,Centriko,,PARK LIVING,26.72,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: PARK LIVING; score=26.72 | agency=1 | project=0.08 | district=0.13 | address=0.08 | coords=0 | slug=0.12,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Val Grupo Inmobiliario,val.com.pe,https://val.com.pe/en-venta/proyecto/bonavista,VAL Grupo Inmobiliario,,Bonavista Condominio,48.65,unmatched_web,true,false,true,false,false,true,Sin score suficiente contra mejor candidato Nexo: Bonavista Condominio; score=48.65 | agency=1 | project=0.18 | district=1 | address=0.15 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Val Grupo Inmobiliario,val.com.pe,https://val.com.pe/en-venta/proyecto/top-life,VAL Grupo Inmobiliario,,Bonavista Condominio,44.57,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Bonavista Condominio; score=44.57 | agency=1 | project=0.18 | district=1 | address=0.15 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMOBILIARIA CESIA,icesia.com,https://icesia.com/proyecto/proyecto-2,Proyecto #2 l,3925,RESIDENCIAL RECUAY,52.39,match_low,true,false,true,true,false,false,score=52.39 | agency=1 | project=0.05 | district=1 | address=1 | coords=0 | slug=0.12,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMOBILIARIA CESIA,icesia.com,https://icesia.com/proyecto/proyecto-1,Proyecto #1 l,3925,RESIDENCIAL RECUAY,52.19,match_low,true,false,true,true,false,false,score=52.19 | agency=1 | project=0.05 | district=1 | address=1 | coords=0 | slug=0.08,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ODIMA INMOBILIARIA,odima.pe,https://odima.pe/proyecto/seika,Seika,3906,SEIKA,86.25,match_high,true,true,true,true,false,true,score=86.25 | agency=1 | project=1 | district=1 | address=0.75 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ODIMA INMOBILIARIA,odima.pe,https://odima.pe/proyecto/eiko,Eiko,3948,EIKO,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DALIA INMOBILIARIA,daliainmobiliaria.com,https://daliainmobiliaria.com/proyectos-inmobiliarios-san-miguel,Proyectos Inmobiliario en las zonas mejor ubicadas de San Miguel,,Alameda San Miguel,35.09,unmatched_web,false,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Alameda San Miguel; score=35.09 | agency=0.37 | project=0.67 | district=0.07 | address=0 | coords=0 | slug=0.67,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,DALIA INMOBILIARIA,daliainmobiliaria.com,https://daliainmobiliaria.com/proyecto-inmobiliario/independencia-park,🏠️ Proyecto Inmobiliario Independencia Park,,PRIME,32.19,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: PRIME; score=32.19 | agency=1 | project=0.09 | district=0.07 | address=0.5 | coords=0 | slug=0.1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ROSIAM,rosiam.com,https://rosiam.com/proyectos-venta/los-tucanes,Los Tucanes,3863,Los Tucanes,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ROSIAM,rosiam.com,https://rosiam.com/proyectos-venta/san-isidro,San Isidro,3063,PARQUE NORTE,51.13,match_low,true,false,true,false,false,false,score=51.13 | agency=1 | project=0.15 | district=1 | address=0.67 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EFRON ARQUITECTOS,efronarq.com,https://efronarq.com/proyectos.html,EFRON ARQUITECTOS - Proyectos,,Parque Castilla,43.8,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Parque Castilla; score=43.8 | agency=1 | project=0.11 | district=1 | address=0.26 | coords=0 | slug=0.23,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EFRON ARQUITECTOS,efronarq.com,https://efronarq.com/proyecto-mendiburu-1290.html,EFRON ARQUITECTOS - Proyecto Mendiburu 1290,3212,Mendiburu 1290,77.76,match_medium,true,true,false,true,false,true,score=77.76 | agency=1 | project=1 | district=0.18 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VERDANT INMOBILIARIA,verdant.pe,https://verdant.pe/venta-departamentos,Proyectos Inmobiliarios en Lima,,ROOTS,42.74,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: ROOTS; score=42.74 | agency=1 | project=0.09 | district=1 | address=0.25 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VERDANT INMOBILIARIA,verdant.pe,https://verdant.pe/venta-departamentos/pueblo-libre-soil,Proyecto Soil,,ROOTS,44.43,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: ROOTS; score=44.43 | agency=1 | project=0.18 | district=1 | address=0.15 | coords=0 | slug=0.16,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CASAIDEAL INMOBILIARIA,casaideal.com.pe,https://casaideal.com.pe/departamentos-en-venta/link,Link,3543,LINK,79.14,match_medium,true,true,false,true,false,true,score=79.14 | agency=1 | project=1 | district=0.28 | address=1 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ELSVAN CONSTRUCCIONES INMOBILIARIAS,elsvan.pe,https://elsvan.pe/proyectos/calera-ix,Elsvan,,KAVA,38.09,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: KAVA; score=38.09 | agency=0.39 | project=0.31 | district=1 | address=0.23 | coords=0 | slug=0.2,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ELSVAN CONSTRUCCIONES INMOBILIARIAS,elsvan.pe,https://elsvan.pe/proyectos/calera-viii,Elsvan,,KAVA,37.3,unmatched_web,false,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: KAVA; score=37.3 | agency=0.39 | project=0.31 | district=1 | address=0.19 | coords=0 | slug=0.17,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Alegra Inmobiliaria,marverde.pe,https://marverde.pe/proyectos/lotes-terrenos-chiclayo,Nueva Balta,,Orquídeas,29.1,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Orquídeas; score=29.1 | agency=1 | project=0.08 | district=0.18 | address=0.17 | coords=0 | slug=0.16,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Alegra Inmobiliaria,marverde.pe,https://marverde.pe/proyectos/terrenos-piura,Los Ejidos,,Orquídeas,35.93,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Orquídeas; score=35.93 | agency=1 | project=0.31 | district=0.18 | address=0.1 | coords=0 | slug=0.2,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ILUMINA INMOBILIARIA,ilumina.com.pe,https://ilumina.com.pe/proyectos/en-venta/broadway,broadway,,Polo Springs,23.07,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Polo Springs; score=23.07 | agency=1 | project=0.08 | district=0 | address=0 | coords=0 | slug=0.08,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ILUMINA INMOBILIARIA,ilumina.com.pe,https://ilumina.com.pe/proyectos/lanzamiento/von-leonard,von leonard,,Polo Springs,26.18,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Polo Springs; score=26.18 | agency=1 | project=0.15 | district=0 | address=0 | coords=0 | slug=0.16,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VITTORIA INMOBILIARIA,vittoriainmobiliaria.com,https://www.vittoriainmobiliaria.com/proyectos/en-lanzamiento/talara-702,Talara 702,,MaytaCapac1248,47.09,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: MaytaCapac1248; score=47.09 | agency=1 | project=0.26 | district=1 | address=0.1 | coords=0 | slug=0.26,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VITTORIA INMOBILIARIA,vittoriainmobiliaria.com,https://www.vittoriainmobiliaria.com/proyectos/en-venta/mayta-capac-1276,Mayta Capac 1276,3962,MaytaCapac1248,73.85,match_medium,true,false,true,true,false,false,score=73.85 | agency=1 | project=0.69 | district=1 | address=0.75 | coords=0 | slug=0.69,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ORIZZONTE GRUPO INMOBILIARIO,orizzonte.pe,https://orizzonte.pe/proyecto/parque-ugarriza,Orizzonte,,Parque Gladiolos,46.53,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Parque Gladiolos; score=46.53 | agency=1 | project=0.12 | district=1 | address=0.33 | coords=0 | slug=0.5,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ORIZZONTE GRUPO INMOBILIARIO,orizzonte.pe,https://orizzonte.pe/proyecto/parque-aurora,Orizzonte,,Parque Gladiolos,46.61,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Parque Gladiolos; score=46.61 | agency=1 | project=0.12 | district=1 | address=0.33 | coords=0 | slug=0.52,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CC17,cc17.pe,https://www.cc17.pe/proyectos/independencia-teruel,CC17,,INDEPENDENCIA & TERUEL,31.96,unmatched_web,true,false,false,false,false,true,Sin score suficiente contra mejor candidato Nexo: INDEPENDENCIA & TERUEL; score=31.96 | agency=1 | project=0.05 | district=0.07 | address=0.29 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CC17,cc17.pe,https://www.cc17.pe/proyectos/parque-paget,CC17,,INDEPENDENCIA & TERUEL,28.48,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: INDEPENDENCIA & TERUEL; score=28.48 | agency=1 | project=0.05 | district=0.18 | address=0.23 | coords=0 | slug=0.14,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EUREKA,inmobiliariaeureka.com,https://inmobiliariaeureka.com/proyectos/viridian,Inmobiliraria,3429,VIRIDIAN,58.68,match_low,true,false,true,true,false,true,score=58.68 | agency=1 | project=0.21 | district=1 | address=0.75 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EUREKA,inmobiliariaeureka.com,https://inmobiliariaeureka.com/proyectos/park-living,Inmobiliraria,,VIRIDIAN,32.14,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: VIRIDIAN; score=32.14 | agency=1 | project=0.21 | district=0.08 | address=0.15 | coords=0 | slug=0.25,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PRAGA DESARROLLO INMOBILIARIO,pragadi.com.pe,https://www.pragadi.com.pe/proyectos-venta/acosta-131,Parque Acosta 131 – San Isidro,3798,Parque Acosta 131,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PRAGA DESARROLLO INMOBILIARIO,pragadi.com.pe,https://www.pragadi.com.pe/proyectos-venta/meliton-291,PRAGA,,PRADA,40.44,unmatched_web,false,true,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: PRADA; score=40.44 | agency=0.5 | project=0.74 | district=0.08 | address=0.11 | coords=0 | slug=0.37,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CASA BONITA,casabonita.com.pe,https://casabonita.com.pe/2026/02/16/la-clave-de-un-buen-proyecto-distribucion-y-acabados,La clave de un buen proyecto: distribución y acabados,,Aura Apartments,45.97,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Aura Apartments; score=45.97 | agency=1 | project=0.15 | district=1 | address=0.33 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CASA BONITA,casabonita.com.pe,https://casabonita.com.pe/departamentos-venta,Departamentos venta,,Aura Apartments,47.36,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Aura Apartments; score=47.36 | agency=1 | project=0.18 | district=1 | address=0.33 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MYE GRUPO INMOBILIARIO,myegrupoinmobiliario.com,https://myegrupoinmobiliario.com/proyecto/santa-maria,Proyecto Santa María,3168,SANTA RAFAELA,60.96,match_low,true,false,true,false,false,false,score=60.96 | agency=1 | project=0.57 | district=1 | address=0.22 | coords=0 | slug=0.57,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MYE GRUPO INMOBILIARIO,myegrupoinmobiliario.com,https://myegrupoinmobiliario.com/proyecto/santa-rafaela,Proyecto Santa Rafaela,3168,SANTA RAFAELA,90,match_high,true,true,true,true,false,true,score=90 | agency=1 | project=1 | district=1 | address=1 | coords=0 | slug=1,false,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VERONES GRUPO INMOBILIARIO,grupo-verones.com,https://grupo-verones.com/proyectos-en-venta/miraflores-1,Grupo Verones,,Residencial Green Life Etapa 2,40.98,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Residencial Green Life Etapa 2; score=40.98 | agency=1 | project=0.12 | district=1 | address=0.06 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,VERONES GRUPO INMOBILIARIO,grupo-verones.com,https://grupo-verones.com/proyectos-en-venta/chorrillos,Grupo Verones,4161,Residencial Green Life Etapa 2,54.82,match_low,true,false,true,true,false,false,score=54.82 | agency=1 | project=0.12 | district=1 | address=1 | coords=0 | slug=0.11,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,NADLAN,nadlan.com.pe,https://nadlan.com.pe/propiedad/local-gambetta,"Local Nestor Gambetta 3,223 m2",,TERRAZAS DE BELLAVISTA,43.92,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: TERRAZAS DE BELLAVISTA; score=43.92 | agency=1 | project=0.15 | district=1 | address=0.17 | coords=0 | slug=0.19,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,NADLAN,nadlan.com.pe,https://nadlan.com.pe/propiedad/local-reynel,"Local Reynel 12,641 m2",,TERRAZAS DE BELLAVISTA,42.1,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: TERRAZAS DE BELLAVISTA; score=42.1 | agency=1 | project=0.08 | district=1 | address=0.23 | coords=0 | slug=0.15,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CONFORTA INMOBILIARIA,confortainmobiliaria.com,https://confortainmobiliaria.com/proyectos,Proyectos – Conforta,,Bosco,30.48,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Bosco; score=30.48 | agency=1 | project=0.23 | district=0.13 | address=0 | coords=0 | slug=0.09,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PROMSAL,promsal.com,https://promsal.com/proyectos,Promsal inmobiliaria | Venta de departamentos,,Cool Living,30.77,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Cool Living; score=30.77 | agency=1 | project=0.28 | district=0 | address=0 | coords=0 | slug=0.17,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,2K INMOBILIARIA,2kinmobiliaria.com,https://2kinmobiliaria.com/proyectos/mar-de-grau-207-chorrillos,Mar de Grau 207 – Chorrillos – 2kinmobiliaria,3273,MAR DE GRAU,65.87,match_low,true,true,false,false,false,true,score=65.87 | agency=1 | project=1 | district=0.28 | address=0.12 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,2K INMOBILIARIA,2kinmobiliaria.com,https://2kinmobiliaria.com/proyectos/ingenieros-943-surco,Ingenieros 943 – Surco – 2kinmobiliaria,3627,INGENIEROS 943,65.91,match_low,true,true,false,false,false,true,score=65.91 | agency=1 | project=1 | district=0.13 | address=0.26 | coords=0 | slug=1,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,LA MURALLA,lamuralla.com.pe,https://lamuralla.com.pe/roomie-departamentos-en-barranco,roomie,,BOHEME,38.36,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: BOHEME; score=38.36 | agency=1 | project=0.31 | district=0.28 | address=0.18 | coords=0 | slug=0.17,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,FLAT,flat-peru.com,https://flat-peru.com/explora-nuestros-proyectos-en-video,Explora Nuestros Proyectos en Video –,4055,FLAT JOSÉ LEAL,55.08,match_low,true,false,true,true,false,false,score=55.08 | agency=1 | project=0.22 | district=1 | address=0.75 | coords=0 | slug=0.22,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,AKAMAI,alpunto.com.pe,https://alpunto.com.pe/proyectos,Portal Inmobiliario Lima,,Simpli Life,42.7,unmatched_web,true,false,false,false,false,false,Sin score suficiente contra mejor candidato Nexo: Simpli Life; score=42.7 | agency=1 | project=0.27 | district=0.13 | address=0.67 | coords=0 | slug=0.27,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,EFICAXX GRUPO INMOBILIARIO,eficaxx.pe,https://eficaxx.pe/proyectos,PROYECTOS,,Residencial Salamanca de Monterrico 19,37.3,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Residencial Salamanca de Monterrico 19; score=37.3 | agency=1 | project=0 | district=1 | address=0.15 | coords=0 | slug=0,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CP BUILDING,cpbuilding.com.pe,https://www.cpbuilding.com.pe/proyectos-realizados,Proyectos realizados,,EDIFICIO EL MOLINO,42.05,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: EDIFICIO EL MOLINO; score=42.05 | agency=1 | project=0.12 | district=1 | address=0.14 | coords=0 | slug=0.14,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PALACE,palacepropertiesperu.com,https://palacepropertiesperu.com/proyectos-entregados,Proyectos entregados,,NOA,45.65,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: NOA; score=45.65 | agency=1 | project=0.18 | district=1 | address=0.22 | coords=0 | slug=0.18,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,PALACE,palacepropertiesperu.com,https://palacepropertiesperu.com/proyecto?url=residencial-noa,Residencial Noa,3950,NOA,80,match_medium,true,true,true,false,false,false,score=80 | agency=1 | project=1 | district=1 | address=0.5 | coords=0 | slug=0.5,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CALICANTO,grupocalicanto.pe,https://www.grupocalicanto.pe/proyecto-saphi,Proyecto Saphi –   Perú,,Horne,45.05,unmatched_web,true,false,true,false,false,false,Sin score suficiente contra mejor candidato Nexo: Horne; score=45.05 | agency=1 | project=0.18 | district=1 | address=0.21 | coords=0 | slug=0.09,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,CALICANTO,grupocalicanto.pe,https://www.grupocalicanto.pe/proyecto-horne-137,Proyecto Horne 137 –   Perú,3360,Horne,78.15,match_medium,true,true,true,false,false,true,score=78.15 | agency=1 | project=1 | district=1 | address=0.21 | coords=0 | slug=1,true,,,
